FID,place_name_mapping,place_name_gazetteer,gaz_id,altitude,feature_type_name,narrative,gazetteer,latitude,longitude,geometry,scar_common_id,country_name,country_id
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39a2,Bond Nunatak,Bond Nunatak,107864,,Nunatak,"rising to c. 1200m in central Adelaide Island, was surveyed by FIDS from Adelaide in 1961-62; named after Flt Lieut. Peter Robert Bond, RAF (b.1933), pilot with BAS Aviation Unit, based at Adelaide, summer 1962-63 (APC, 1964, p.2; BAS 250P sheet SQ 19-20/14 (Ext.), 1-DOS 1978).",GBR,-67.15,-68.1667,POINT (-68.166667 -67.15),1561,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39a3,Bond Point,Bond Point,107865,,Point,"W entrance point of Walker Bay, SW Livingston Island, was photographed from the air by FIDASE in 1956-57 and surveyed from the ground by FIDS in 1957-58; in association with the names of nineteenth-century sealers in this area, named after Capt. Ralph Bond, Master of the sealer Hetty (Hetty Rock, q.v.), of London, who visited the South Shetland Islands in 1820-21 and provided Powell with descriptions of their S coasts for incorporation in his 1822 chart (APC, 1959a, p.4; BA chart 3205, 23.xi.1962).  Punta Bond (Argentina. AA, 1991, p. 8)",GBR,-62.6773,-60.8084,POINT (-60.808389 -62.67725),1563,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39a4,Bone Bay,Bone Bay,107866,,Bay,"between Cape Roquemaurel and Notter Point, Trinity Peninsula, was called Gvas Bay, collectively with Charcot Bay (q.v.) (Johannessen, chart, [1919-20]). Following survey by FIDS from ""Hope Bay"" in 1948, the semi-circular cove at the terminus of Russell West Glacier within this bay was named Bone Cove after Thomas Main Bone (b. 1798), who as a midshipman from HMS Andromache accompanied Bransfield in HM hired brig Williams in 1819-20; author of one of the two surviving original accounts of the expedition ([Bone], 1821), whose sketches formed part of Bransfield's general chart of the area (BA chart [unnumbered], 30.xi.1822) (BA chart 3205, 12.ii.1954; APC, 1955, p.6). Caleta Bone, referring to the smaller feature (Chile. DNH chart 1400, 1961; IHA, 1974, p.49). Following air photography by FIDASE in 1956-57, the name in the form Bone Bay was transferred to the larger feature, enclosing Blake Island, Boyer Rocks and Whaleback Rocks (APC, 1964, p.4; BAS 250 sheet 21-22/13, 1-DOS 1974).  Caleta Bolsón, referring to the south part of this feature  (Argentina. AA, 1991, p. 8) Bahía Bone (Argentina. AA, 1991, p. 8)",GBR,-63.65,-59.0333,POINT (-59.033333 -63.65),1568,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39a5,Bonert Rock,Bonert Rock,107867,,Rock,"the larger of two rocks rising 6m above sea level, SE of Spark Point, Discovery Bay, Greenwich Island, was charted by CAE, 1947, and called Isla del Campo [=camp island] (Vila Labra, 1947, map p.201); later named Islote Bonert after Capt. (C) Federico Bonert Holzappel, Second-in-command of the transport ship Angamos on CAE, 1950-51, and formerly a member of USAS (Chile. DNH chart 500, 1951; IHA, 1974, p.50). Islote Capitán Bonert (Chile. DNH chart 1405, 1961). Bonert Rock, following recharting by an RN Hydrographic Survey Unit in January-February 1964 (BA, 1965, p.30; chart 1774, 19.vii.1968; APC, 1974, p.3).",GBR,-62.4506,-59.7157,POINT (-59.715694 -62.450611),1571,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39a6,Bongrain Ice Piedmont,Bongrain Ice Piedmont,107868,,Piedmont,"between Cape Vostok and Mount Bayonne, NW Alexander Island, was seen from a distance and roughly surveyed by FAE, 1908-10, in January 1909 (Charcot, 1912, Pl. 1 and 2); photographed from the air by BGLE on 15 August 1936, and roughly mapped from these photographs (Stephenson, 1940, map facing p.232); further photographed from the air by RARE in 1947; named after Sub-Lieut. Maurice Bongrain, French Navy, First Officer in Pourquoi-Pas? of FAE, 1908-10, and surveyor responsible for the first map of this coast (Bongrain, 1914) ([in 69 10'S 72 00'W] APC, 1955, p.6; DOS 610 sheet W 68 70, 1960; Searle, 1963, end map; [co-ordinates corrected from USLANDSAT imagery of February 1975] APC, 1977, p.6; BAS 250P sheet SR 19-20/5 (Ext.), 1-DOS 1978).",GBR,-69,-71.7,POINT (-71.7 -69),1574,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39a7,Bongrain Point,Bongrain Point,107869,,Point,"S entrance point of Dalgliesh Bay, Pourquoi Pas Island, was roughly charted by FAE, 1908-10, and called Cap Lainez after M.L. Lainez (Lainez Point, q.v.) (Charcot, 1912, Pl. 2); surveyed in 1936 by BGLE who misapplied the FAE name to the N entrance point of the bay, now Lainez Point (Rymill, 1938a, map facing p.432). Punta Yungay after the Chilean town, following CAE, 1947 (Chile. DNH chart LIII, 1947). The point was resurveyed by FIDS from ""Stonington Island"" in September 1948; named Cape Bongrain after M. Bongrain (Bongrain Ice Piedmont, q.v.) (APC, 1955, p.6; BA, 1956, p.78); following further survey by FIDS from ""Sally Cove"" in 1957, renamed Bongrain Point (APC, 1960, p.3; BA, 1977, p.7; BAS 250P sheet SQ 19-20/14 (Ext.), 1-DOS 1978). Cabo Bongrain (Chile. DNH, 1962, p.196; IHA, 1974, p.50). Cabo Barracas, so called by AAE after the river boat of the Argentine naval squadron, c.1810 (Argentina. MD, 1978, letter B).  Punta Bongrain (Argentina. AA, 1991, p. 8)",GBR,-67.7167,-67.8,POINT (-67.8 -67.716667),1575,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39a8,Bonney Bowl,Bonney Bowl,107870,,Cirque,"cirque in Herbert Mountains, Shackleton Range, was photographed from the air by USN in 1967 and surveyed from the ground by BAS from Halley, 1968-71; in association with the names of glacial geologists in this area, named after The Rev. Thomas George Bonney (1833-1923), English geologist who worked on the origin of cirques; Professor of Geology, University College, London, 1877-1901; President of the Geological Society, 1884-86 (APC, 1974, p.3; BAS 250P sheet SU 26-30/1, 1-DOS 1978).",GBR,-80.3667,-25.6,POINT (-25.6 -80.366667),1580,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39a9,Bonnier Point,Bonnier Point,107871,,Point,"NE entrance point of Hamburg Bay, Anvers Island, was roughly charted by FAE, 1903-05, and named Pointe Bonnier, after Jules Bonnier (b.1859), Deputy Director, Laboratoire de Vimereux, who helped to equip the expedition with scientific apparatus (Charcot, 1906b, p.xv, 471; Gourdon, 1908, end map). Point Bonnier (USHO, 1943, p.129). Punta Bonnier (Argentina. MM chart 106, 1949; Pierrou, 1970, p.208; Chile. IHA, 1974, p.50). Bonnier Point, following air photography by FIDASE and ground survey by FIDS from ""Arthur Harbour"", 1956-57 (APC, 1959a, p.4; BA chart 3570, 29.ix.1961).",GBR,-64.4667,-63.95,POINT (-63.95 -64.466667),1583,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39aa,Booth Island,Booth Island,107872,,Island,"separated from Graham Coast by Lemaire Channel, was discovered by GAE, 1873-74, in January 1874 and named Booth-Insel by PolarschifffahrtsGesellschaft of Hamburg, probably after Oskar Booth or Stanley Booth (or both), members of the Hamburg Geographical Society at that time ([Petermann], 1875a; map, 1875b); roughly charted as a new discovery by BeAE on 12 February  1898 and renamed Île Wandel, after Carl Frederick Wandel (1843-1930), Danish Arctic explorer and hydrographer, who assisted the expedition and supplied surplus equipment from the Danish Ingolf expeditions of 1895 and 1896 (Lecointe, chart, 1899; 1903, Carte 5). Wandel Island (Cook, 1900, map p.xx; Rymill and others, 1938, p.15). Wandel (Ar towski, 1901b, map facing p.464). Wandelinsel (Cook, 1903, p.88). Wandels Ön (Nordenskjöld and others, 1904a, Del. 1, end map). Wandel-Eiland (Ruys, 1905, p.114). In 1904 the island was recharted as GAE's original discovery by FAE, 1903-05, which wintered at Fran ais Cove (q.v.) on the N coast of the island, but to avoid confusion BeAE's name was retained (Charcot, 1906b, p.18). Wandell [sic] Island (Charcot, 1905c, p.463). Île Booth (Île Wandel) (Charcot, 1906a, map facing p.316). Île Vandel [sic](Gourdon, 1908, p.26). Île Booth-Wandel (Charcot, 1908, map p.36). Isla Wandel (Riso-Patron S., 1908, end map). Isla Wandell (Gourdon, [1910], p.129). Booth(-)Wandel Island (Bruce, 1911, p.94; ICRD, 1920, map following p.4). Booth (Wandell) Island (BA, 1916, p.399). Wandel Öya (HA chart, 1927). Booth Island (BA chart 1240, 1.iii.1929; 3570, 5.i.1951; APC, 1955, p.6; BA chart 3572, 25.vii.1958). Île Booth (France. SHM, 1937, p.407). In April 1938 the UK Antarctic Names Sub-Committee decided to retain both names on BA charts (Rymill, 1938b). Booth Island (Wandel Island) (Rymill, 1938a, map facing p.400). Wandel Island (Booth Island) (USHO, 1943, p.135). Isla Booth-Wandell (Argentina. CNA, 1947, p.41). In 1949 APC approved the single name Booth Island. Isla Booth (Argentina. MM chart 107, 1949; Pierrou, 1970, p.209; Chile. IHA, 1974, p.50). The island was photographed from the air by FIDASE, 1956-57. Wiencke Island on photograph, labelled in error, showing Booth Island (Mott, 1958a, p.426). Ostrov But (Soviet Union. MMF chart, 1961). Booth Wandle [sic] Island (Hardy, 1967, p.404). Isla Wanden [sic], as rejected form (Chile. IHA, 1974, p.50).",GBR,-65.0833,-64.0167,POINT (-64.016667 -65.083333),1589,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39ab,Borchgrevink Nunatak,Borchgrevink Nunatak,107873,,Nunatak,"rising to 650m, N of Adie Inlet, Oscar II Coast, was discovered by SwAE on 18 October 1902 and named Nunatak Borchgrevink, after Carsten Egborg Borchgrevink (1864-1934), Norwegian polar explorer who emigrated to Australia; member of the Norwegian Antarctic Expedition, 1894-95; Leader of the British Southern Cross Expedition, 1898-1900 (Nordenskjöld and others, 1904c, map p.232-33; Pierrou, 1970, p.209; Chile. IHA, 1974, p.51). Borchgrewingk [sic] Nunatak (Nordenskjöld and others, 1904b, Vol. 2, first end map). Borchgrewingks Nunatak (Nordenskjöld and others, 1904b, Vol. 1, p.252). Elevaciones Sin Hielo Borchgrewingk (Nordenskjöld and others, 1904-05, Tomo 1, end map). The nunatak was described as part of the mainland (Nordenskjöld and Andersson, 1905, p.222), but also charted as an isolated nunatak in Larsen Ice Shelf in c. 65 56'S 62 17'W, a short distance from the mainland (Nordenskjöld and Andersson, 1905, map facing p.316). Borchgrewink [sic] Nunatak (Nordenskjöld and others, 1905, p.225). Borchgrevinks Nunatak (Nordenskjöld and others, 1907, p.91). Isla Borchgrewingk (Riso Patron S.,  1908, end map). Kap Borchgrevink, Borchgrevinkberg, Borchgrevinknunataks (Nordenskjöld, 1911b, p.90,163). Borchgrevink Nunatak (Nordenskjöld, 1911b, p.78; BA chart 3175, 31.x.1921; APC, 1955, p.6; DCS 601 sheet 66 62, 1955). Borchgrevink Nunaiak [sic] (USAAF chart [LR-74], 1942). Survey by FIDS from ""Hope Bay"" in December 1947 confirmed that the nunatak is part of the mainland. Roca Borchgrevink (Chile. DNH chart LI, 1947). Borchgrevink (Anderson, 1957, p.170).",GBR,-66.0333,-62.5,POINT (-62.5 -66.033333),1598,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39ac,Boreal Point,Boreal Point,107874,,Point,"W entrance point of Rockpepper Bay, Joinville Island, following survey by FIDS, from ""Hope Bay"", 1953-54, was so named from its northerly position on the island (APC, 1958, p.4; BA chart 3205, 23.xi.1962). Borcal [sic] Point (BA, 1974, p.175).  Punta Boreal (Argentina. AA, 1991, p. 8)",GBR,-63.1333,-55.8167,POINT (-55.816667 -63.133333),1603,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39ad,Boreas Peak,Boreas Peak,107875,,Peak,"rising to 670m, NW of Eureka Glacier, George VI Sound, after surveys by BAS from ""Stonington Island"", 1970-73, was named after Boreas, the north wind in Greek, in association with other wind names in this area (BAS 250P sheet SR 19-20/6, 1-DOS 1978; APC, 1980, p.3).",GBR,-69.6333,-68.3333,POINT (-68.333333 -69.633333),1605,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39ae,Borge Bay,Borge Bay,107876,,Bay,"E coast of Signy Island, between Balin Point and Berntsen Point, was charted by Kapt. Petter Sørlle, Norwegian whaler, in 1912-13; further charted in 1913 by Kapt. (later Konsul) Hans Borge (1873-1946), Norwegian whaling manager and shipowner; Manager of the floating factory ship Polynesia at the South Orkney Islands, 1913-14; Manager, A/S Tønsberg Hvalfangeri, 1917-37. The bay was named Borge Harbour (Sørlle and Borge, chart, 1913; Marr, 1935, p.382). Queen(')s Bay (Sørlle, chart, 1913; BA, 1916, p.413; chart 3175, 7.vii.1933). Factory Cove (q.v.), S arm of the bay, was the site of a shore whaling station leased to Tønsberg Hvalfangeri by the FIG in 1920, and abandoned in 1926. Bruce Bukt, presumably after W.S. Bruce, Leader of SNAE (Bruce Island, q.v.) (Sørlle, chart, [1930]). A sketch survey of the S part of the bay was made by DI in 1927. Queens or Borge Bay (BA chart 3213, 14.i.1929). Queens or Berge [sic] Bay (BA, 1930, p.54). Borge Bay (Chaplin, 1932, p.301; APC, 1955, p.6; DOS 510 South Orkney Islands, West Sheet, 1963; DOS 210 Signy Island sheet, 1-DOS 1973). The bay was re-surveyed by DI in January 1933 (BA chart 1775, 17.viii.1934). A FIDS (now BAS) station was established on Factory Cove, 14 March 1947 (Signy, q.v.). Bahïa Borge (Argentina. CNA, 1947, map p.45). Since 1953 APC has applied the name Borge Bay according to the definition above, although previously this name and Queens Bay had been applied individually, and not always consistently, both to the main bay and to parts of that bay. Borge Harbor, as rejected form (USBGN, 1956, p.66). Further surveys of the bay were carried out by RN Hydrographic Survey Units in 1954-55 (from HMS Burghead Bay) and in 1964-65 (from HMS Protector).  Bahía Borge (Argentina. AA, 1991, p. 8)",GBR,-60.7,-45.6,POINT (-45.6 -60.7),1612,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39af,Borge Point,Borge Point,107877,,Point,"SE entrance point of Mikkelsen Harbour, Trinity Island, was named by Capt H. Borge (Borge Bay, q.v.) during his survey of the harbour, probably in 1913-14 (Borge, chart, [1915]; APC, 1960, p.3; BA chart 3560, 7.iv.1961); photographed from the air by FIDASE in 1956. Punta Borge (Argentina. AA, 1991, p. 8)",GBR,-63.9,-60.7667,POINT (-60.766667 -63.9),1613,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39b0,Börgen Bay,Börgen Bay,107878,,Bay,"SE coast of Anvers Island, N of  Neumayer Channel, between Canty Point and Bay Point, was roughly charted by BeAE, 8 February 1898, and named Baie Börgen (Lecointe, map, 1899) or Baie de Börgen, (Gerlache, 1900b) after Dr Carl Nicolay Jensen Börgen (1843-1909), then Director of the Marinobservatorium, Wilhelmshaven, who advised the expedition geophysicist E. Danco (Danco Coast, q.v.) on observations to be made; member of the German North Pole Expedition, 1869-70 (K. Koldewey). Börgen Bay (BA chart 1238, viii.1900; APC, 1955, p.6; BA chart 3572, 29.xi.1974). Borgen Bay (Cook, 1900, map p.xx; BA chart 3205, 1.vi.1901; 3213, 18.vii.1947). Börgen Bucht (Nordenskjöld and others, 1904b, Vol. 2, first end map). Börgens Bukt (Nordenskjöld and others, 1904a, Del. 1, end map). Bahïa Borgens (Nordenskjöld, 1904-05, Tomo 1, end map). Bahïa Borgen (Riso Patron S., 1908, end map; Pierrou, 1970, p.210; Chile. IHA, 1974, p.51). Baie de Borgen (Gourdon, 1908, end map). Borgen B. (HA chart, 1928). Bahïa Börgen (Argentina. MM, 1953, p.268). The bay was surveyed by FIDS from ""Arthur Harbour"" in 1955. William Bay, in association with Mount William (q.v.), as rejected name (USBGN, 1956, p.66).",GBR,-64.75,-63.5167,POINT (-63.516667 -64.75),1615,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39b1,Mount Borodin,"Borodin, Mount",107879,,Mountain,"rising to c. 300m N of Boccherini Inlet, Alexander Island, was photographed from the air by RARE in December 1947; following map compilation from these photographs by FIDS in 1959, named after Alexander Porfyrievich Borodin (1834-87), Russian composer, in association with the names of other composers in this area ([in 71 32'S 72 41'W] APC, 1961, p.2; USHO chart V30-SP6, 1962; Searle, 1963, end map; DOS 710 sheet 14, 1963; [co-ordinates corrected from USLANDSAT imagery of January 1973] BAS 250P sheet SR 17-18/15, 16, 1-DOS 1974; APC, 1977, p.6).",GBR,-71.6333,-72.6333,POINT (-72.633333 -71.633333),1626,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39b2,Botany Bay,Botany Bay,107880,,Bay,"between Church Point and Camp Hill, Trinity Peninsula, on N side of Prince Gustav Channel, following survey by FIDS from  Hope Bay  in December 1946, was named from the fossil plants collected there (BA chart 3205, 23.ix.1949; APC, 1955, p.6; BAS 250 sheet SP 21-22/13, 1-DOS 1974). Bahía Botánica (Chile. DNH chart L, 1951; [misapplied to bay between Bald Head and Crystal Hill] Argentina. MM chart 124, 1957; [correctly applied] Chile. IHA, 1974, p.51).",GBR,-63.6833,-57.8833,POINT (-57.883333 -63.683333),1639,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39b3,Bothy Bay,Bothy Bay,107881,,Bay,"NW coast of Fildes Peninsula, King George Island, following geological work by BAS, 1975-76, was named from the crude stone hut, evidently built by nineteenth-century sealers, on the bay (APC, 1980, p.3). Dos Lobos Marinhos (Brazil. Península Fildes map, 1984 ).",GBR,-62.1719,-58.9762,POINT (-58.976222 -62.171917),1642,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39b4,Bothy Lake,Bothy Lake,107882,,Water body,"at head of Cummings Cove (q.v.), Signy Island, following freshwater biological studies by BAS from 1970, was so named in reference to the refuge hut on the cove (APC, 1982, p.3; Ellis-Evans, 1983, Fig. 1, p.79).",GBR,-60.7256,-45.6617,POINT (-45.661667 -60.725556),1643,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39b5,Bottrill Head,Bottrill Head,107883,,Head,"N entrance point of Dogs Leg Fjord, off Bourgeois Fjord, Fallières Coast, was surveyed by BGLE in 1936; resurveyed by FIDS from ""Stonington Island"" in 1948 and named after Harold Bottrill (1895-1948), Chairman of the Board of Directors, Maclean and Stapledon SA, shipping agents at Montevideo, who gave great assistance to BGLE and to FIDS, 1943-48 (APC, 1955, p.6; BAS 250P sheet SQ 19-20/14, 1-DOS 1978). Cabo Garay, after an Argentine airman lost in a helicopter accident at Marguerite Bay (Argentina. MD, 1978, letter G).",GBR,-67.7,-66.9667,POINT (-66.966667 -67.7),1652,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39b6,Boudet Island,Boudet Island,107884,,Island,"S of Petermann Island, Penola Strait, Graham Coast, was roughly charted by FAE, 1908-10, and named  le Boudet after Jean Boudet, then French Consul at Rio de Janiero, who assisted the expedition (Charcot, 1910, p.366; 1912, Pl. 5). Boudet Islet (USHO, 1943, p.138). Islote Boudet (Argentina. MM, 1953, p.290). The island was photographed from the air by FIDASE in 1956-57. Boudet Island (APC, 1959a, p.4; BA chart 3572, 12.viii.1960).",GBR,-65.1833,-64.1667,POINT (-64.166667 -65.183333),1654,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39b7,Boulder Point,Boulder Point,107885,,Point,"S point of Stonington Island, Fallières Coast, was surveyed by USAS in 1940-41 (Dyer, map, [c. 1941]); resurveyed by FIDS in 1946-47 and so named because of a prominent granite boulder on the point (APC, 1955, p.6; BA chart 3213, 23.iii.1956). Punta Boulder (Chile. IH chart 1604, 1969).",GBR,-68.1833,-67,POINT (-67 -68.183333),1658,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39b8,Boulding Ridge,Boulding Ridge,107886,,Ridge,"running NE-SW and rising to 1015m between Todd Glacier and McClary Glacier, Fallières Coast, was surveyed by BAS from ""Stonington Island"", 1967-69, and named after Richard Andrew Boulding (1944-2001), BAS surveyor, ""Stonington Island"", 1966-68 (APC, 1974, p.3; BA, 1974, p.206; BAS 250P sheet SR 19-20/2, 1-DOS 1978).",GBR,-68.0333,-66.9167,POINT (-66.916667 -68.033333),1661,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39b9,Boulton Peak,Boulton Peak,107887,,Peak,"rising to c. 1250m SE of Curtiss Bay, Davis Coast, was photographed from the air by FIDASE in 1956-57; in association with the names of pioneers of aviation in this area, named after Matthew Piers Watt Boulton, English inventor of ailerons for lateral control of aircraft in 1868 (APC, 1960, p.3; BA chart 3560, 7.iv.1961).",GBR,-64.1167,-60.7,POINT (-60.7 -64.116667),1662,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39ba,Bouquet Bay,Bouquet Bay,107888,,Bay,"bounded by Pasteur Peninsula (Brabant Island), Liège Island and Davis Island, was roughly charted by Foster in 1829 and called Melville Bay, probably after Robert Saunders Dundas, 2nd Viscount Melville (1771-1851), First Lord of the Admiralty, 1812-27 (Foster and Kendall, chart, 1829a); recharted by FAE, 1903-05, and named Baie Bouquet de la Grye, after Jean-Jacques-Anatole Bouquet de la Grye (1827-1909), French hydrographer, member of the Institut de France, of the Bureau des Longitudes, and of the Commission that approved the plans of FAE and later published the scientific results (Charcot, 1906b, p.ii, 469; 1906a, map facing p.316). Bouquet de la Grye Bay (BA chart 3205, vii. 1909; 1948, p.189). Bouquet de la Grye B. (HA chart, 1928). Boquet [sic] de la Grye Bay (USAAF chart [LR-74], 1942). Bah<a Bouquet de la Grye (Chile. DNH chart LI, 1947). Bouquet Bay (BA chart 3570, 27.vi.1952; APC, 1955, p.6; BAS 250 sheet SQ 19-20/4, 1-DOS 1974). Bah<a Bouquet (Argentina. MM, 1953, p.262; Pierrou, 1970, p.212; Chile. IHA, 1974, p.51). Baie Bouquet (France. SHM, 1954, p.48). The bay was photographed from the air by FIDASE in 1956-57 and by USN in 1968-69.",GBR,-64.05,-62.1667,POINT (-62.166667 -64.05),1664,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39bb,Bourgeois Fjord,Bourgeois Fjord,107889,,Fjord,"dividing Loubet Coast from Fallières Coast, was charted by FAE, 1908-10, and named Fiord Bourgeois after Col. Joseph E. Bourgeois, then Director of the Geographic Service of the French Army and a member of the Commission des Travaux Scientifiques of the expedition (Charcot, 1912, Pl. 1). Bourgeois Fd. (BA chart 3175, 9. x. 1914). The fjord was resurveyed by BGLE in July-August 1936. Bourgeois Fjord (Rymill, 1938a, map facing p.432; BA chart 3570, 5.i.1951; DCS 601 sheet 67 66, 1954; APC, 1955, p.6). Bourgeois Fiord (USBGN, 1947, p.139). Fiordo Bourgeois (Chile. DNH chart LIII, 1947; Pierrou, 1970, p.212; Chile. IHA, 1974, p.52). The fjord was further surveyed by FIDS from ""Stonington Island"" in 1948-49. Bourgeoise [sic] Fiord (USHO, 1956, p.36). Burzhua-F'ord (Soviet Union. MMF chart, 1961). Seno Bourgeois (Chile. DNH, 1962, p.173).",GBR,-67.65,-67.0333,POINT (-67.033333 -67.65),1665,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39bc,Boutan Rocks,Boutan Rocks,107890,,Rock,"five rocks rising 5m above sea level, NE of Cape Willems, Danco Coast, were photographed from the air by FIDASE in 1956-57; in association with the names of pioneers of photography grouped in this area, named after Louis-Marie-Auguste Boutan (1859-1934), French naturalist; pioneer of submarine photography, 1893-98 (APC, 1960, p.3; BA chart 3566, 25.viii.1961).",GBR,-64.9167,-63.1667,POINT (-63.166667 -64.916667),1668,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39bd,Mount Bouvier,"Bouvier, Mount",107891,,Mountain,"rising to c. 2075m in central Adelaide Island, was roughly charted by FAE, 1903-05, and named Pic Bouvier, after Louis-Eugène Bouvier (1856-1944), French naturalist and member of the Commission appointed by the Ministre de l'Instruction Publique to publish the scientific results of the expedition (Charcot, 1906b, p.ii, 477;  1906a, map facing p.316); further charted by FAE, 1908-10. Bouvier Peak (BA chart 1238, ix. 1908). Massif Bouvier (Charcot, 1912, Pl. 1). Mount Bouvier (BA chart 3175, 9.x.1914; APC, 1955, p.6; DCS 601 sheet 67 68, 1954; BA chart 3571, 14.vii.1961). Bouvier-fjellet (Aagaard, 1930, end map). Mont Bouvier (France. SHM, 1937, p.409). Monte Bouvier (Rymill and others, 1943, map facing p.272; Pierrou, 1970, p.212; Chile. IHA, 1974, p.52). The mountain was further surveyed by FIDS from Adelaide, 1961-62. Gora Buv'ye (Soviet Union. MMF chart, 1961). Bouvier Massif (McKeith, 1969, p.156). Bouvier South, referring to S part of massif (McKeith, 1969, p.157). Monte Bruyne, as rejected name used in error (Mount Reeves, q.v.) (Chile. IHA, 1974, p.52).",GBR,-67.2333,-68.15,POINT (-68.15 -67.233333),1669,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39be,Bowditch Crests,Bowditch Crests,107892,,,"rising to 1670m, SW of Periphery Point, Bowman Coast, were photographed from the air by Ellsworth on 21 and 23 November 1935 (Joerg, 1936, Figs 2, 3 and 4, p.456); surveyed from the ground by FIDS from ""Stonington Island"" in December 1958; in association with the names of pioneers of navigation grouped in this area, named after Nathaniel Bowditch (1773-1838), American astronomer and mathematician; author of The new American practical navigator (1801), setting out the practical results of theoretical considerations and many times reprinted (APC, 1962, p.6; DOS 610 sheet W 68 64, 1963).",GBR,-68.4833,-65.3667,POINT (-65.366667 -68.483333),1673,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39bf,Bowen Cirque,Bowen Cirque,107893,,Cirque,"near E end of Read Mountains, Shackleton Range, was photographed from the air by USN in 1967 and surveyed from the ground by BAS from Halley, 1968-71; in association with the names of geologists grouped in this area, named after Norman Levi Bowen (1887-1956), American experimental petrologist who specialized in the phase equilibria of silicate melt systems (APC, 1974, p.3; BAS 250P sheet SU 26-30/1, 1-DOS 1978).",GBR,-80.7167,-23.45,POINT (-23.45 -80.716667),1674,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_39c0,Bowler Rocks,Bowler Rocks,107894,,Rock,"SW of Table Island, English Strait. One of the rocks was called by AAE Roca Channel (Argentina. MM chart 104, 1949) or Roca Canal (Argentina. MM, 1953, p.331), in error for Channel Rock (q.v.). Following survey by an RN Hydrographic Survey Unit in 1967, the rocks were named after David Michael Bowler (b. 1943), surveying recorder aboard the unit's launch Nimrod (APC, 1974, p.3; BA, 1974, p.165).",GBR,-62.3553,-59.8267,POINT (-59.826694 -62.355306),1688,United Kingdom,826
