FID,place_name_mapping,place_name_gazetteer,gaz_id,altitude,feature_type_name,narrative,gazetteer,latitude,longitude,geometry,scar_common_id,country_name,country_id
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56b5,"Börgen, Bahía","Börgen, Bahía",105214,,Bay,"Descubierta por la Expedición Antártica Belga de 1897-1899, al mando del teniente Adrien de Gerlache, quien probablemente le dio el nombre por el apellido de Karl Börgen, astrónomo alemán. Ha figurado como bahía Börgen. Bahía de 4 millas de ancho por 2 de saco y 2,4 millas de boca, ubicada en la costa SE de la isla Anvers, archipiélago de Palmer.",CHL,-64.7333,-63.5,POINT (-63.5 -64.733333),1615,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56b6,"Bories, Islote","Bories, Islote",105215,,Island,"Su nombre data de 1963, fecha en que le fue asignado por el Instituto Hidrográfico de la Armada de Chile. Corresponde al nombre del buque fábrica ballenero chileno, de 3.000 toneladas, perteneciente a la Sociedad Ballenera de Magallanes, compañía chilena que operó en la Antártica desde 1906, con fines comerciales. Islote de aproximadamente 8 cables de largo por 3 de ancho, ubicado frente al extremo SW de la isla Adelaida y separado de ella por un canalizo navegable. La conformación orográfica del islote es similar a la de la isla Adelaida, siendo, al parecer, la terminación desmembrada de su relieve.",CHL,-67.7833,-68.8833,POINT (-68.883333 -67.783333),692,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56b7,"Botánica, Bahía","Botánica, Bahía",105216,,Bay,"Este nombre apareció por primera vez en la cartografía chilena en 1951. Bahía pequeña que se forma en una saliente de la costa oriental de la península Luis Felipe, directamente al N de la isla Roja, canal Príncipe Gustavo.",CHL,-63.6667,-57.9167,POINT (-57.916667 -63.666667),1639,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56b8,"Bouquet, Bahía","Bouquet, Bahía",105217,,Bay,"Descubierta por la Expedición Antártica Francesa de 1903-1905, al mando de Charcot, quien la llamó bahía Bouquet de la Grye por el apellido de Jean Bouquet de la Grye, ingeniero hidrográfico francés y miembro de la comisión que publicó los resultados científicos de la expedición. Actualmente, se usa bahía Bouquet, para evitar el nombre compuesto. Bahía de aproximadamente 5 millas de ancho y 5 de saco, abierta hacia el N, que se forma entre la costa NE de la isla Brabante y la costa W de la isla Lieja, archipiélago de Palmer.",CHL,-64.0833,-62.1833,POINT (-62.183333 -64.083333),1664,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56b9,"Bourgeois, Seno","Bourgeois, Seno",105218,,Fjord,"Descubierto por la Expedición Antártica Francesa de 1908-1910, al mando de Charcot, quien lo llamó Fjord Bourgeois por el apellido del coronel Joseph E. Bourgeois, director del Servicio Geográfico del Ejército de Francia. El contorno de este seno fue delineado más exactamente en 1936 por la BGLE, al mando de Rymill, y por el FIDS en 1948-1950. Desde 1962 se emplea seno en vez de fiordo. Seno que se abre entre la isla Pourquoi-Pas y la isla Herradura, en el lado NE de la bahía Margarita. Sus aguas se extienden hacia el NE por 30 millas, hasta alcanzar el pie de las montañas que forman la meseta continental.",CHL,-67.5833,-66.8333,POINT (-66.833333 -67.583333),1665,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56ba,"Bouvier, Monte","Bouvier, Monte",105219,,Mountain,"Descubierto y aproximadamente posicionado por la Expedición Antártica Francesa de 1903-1905, al mando del Dr. Jean B. Charcot, quien le puso el nombre por el apellido de Louis E. Bouvier, prominente naturalista francés. El monte fue levantado por la Expedición Antártica Francesa de 1908-1910, al mando de Jean B. Charcot, y también por el FIDS en 1948-1950. En cartas chilenas de 1947, figuró con este nombre el monte Bruyne, que está a 5 millas al NE. Monte cubierto por hielo en gran parte, de aproximadamente 2.070 metros de elevación, situado en la medianía de la costa oriental de la isla Adelaida, a 11 millas de la isla Day.",CHL,-67.2333,-68.1333,POINT (-68.133333 -67.233333),1669,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56bb,"Bowles, Cabo","Bowles, Cabo",105220,,Cape,"El nombre le fue colocado en 1920 por la Expedición Británica de 1819-1820, al mando del maestre Edward Bransfield, RN, en el buque ""Williams"". Este nombre apareció en una carta de 1829, basada en la Expedición Británica de 1828-1831, al mando del capitán de navío Henry Foster, RN, en el buque ""Chanticleer"". Cabo escarpado macizo de piedra, que forma el extremo S de la isla Clarence, islas Shetland del Sur.",CHL,-61.3167,-53.9,POINT (-53.9 -61.316667),1691,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56bc,"Bowles, Monte","Bowles, Monte",105221,,Mountain,"Este nombre apareció en una carta de 1829, basada en la Expedición Británica de 1828-1831, al mando del capitán de navío Henry Foster, RN, en el buque ""Chanticleer"". Monte de aproximadamente 910 metros de elevación, que está situado a 4,5 millas al NNW del monte Barnard, entre las bahías Blythe y Luna, en la isla Livingston, islas Shetland del Sur.",CHL,-62.55,-60.1167,POINT (-60.116667 -62.55),1692,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56bd,"Bowman, Costa","Bowman, Costa",105222,,Coast,"Descubierta por Sir Hubert Wilkins, durante un vuelo del 20 de diciembre de 1928, quien le puso el nombre por el apellido de Isaiah Bowman, en ese entonces director de la Sociedad Geográfica Americana. En algunas cartas y publicaciones figuró como costa De Bowman. Recibe este nombre el tramo de la costa oriental de la península Tierra de O'Higgins que se extiende desde el cabo Northrop hasta el cabo Agassiz.",CHL,-68,-65.8333,POINT (-65.833333 -68),1695,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56be,"Bowman, Península","Bowman, Península",105223,,Peninsula,"Descubierta por el RARE de 1947-1948, al mando de Finne Ronne, quien le puso el nombre por el apellido de Isaiah Bowman, ex director de la Sociedad Geográfica Americana. Península cubierta de hielo que se angosta hacia el S, terminando en el cabo Adams, de aproximadamente 25 millas de largo en dirección general N-S y de 15 millas de ancho en sus regiones N y central; situada entre la ensenada Nantucket y la ensenada Gardner, en la costa oriental de la península Tierra de O'Higgins.",CHL,-74.8333,-62.5,POINT (-62.5 -74.833333),1700,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56bf,"Boyd, Estrecho","Boyd, Estrecho",105224,,Strait,"Durante la Expedición Británica cazadora de focas de 1822-1824, en la nave ""Jane"", al mando de James Weddell, este último le puso el nombre al estrecho en 1823, por el apellido del capitán de navío David Boyd, RN. En cartas chilenas hasta 1953 figuró como canal Boyd. Estrecho situado entre la isla Snow y la isla Smith, isla Shetland del Sur.",CHL,-62.875,-61.8667,POINT (-61.866667 -62.875),1713,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56c0,"Brabante, Isla","Brabante, Isla",105225,,Island,"La Expedición Antártica Belga de 1897- 1899, al mando del teniente Adrien de Gerlache, le puso el nombre por el de la provincia de Brabante, Bélgica, como reconocimiento de la ayuda prestada por sus habitantes a la expedición. Los nombres Brabante y Brabant se usaron indistintamente hasta 1970. Es la segunda isla más grande del archipiélago de Palmer, situada entre la isla Anvers y la isla Lieja. Tiene aproximadamente 32 millas de largo por una 12 de ancho y una altura máxima de 2.522 metros en el monte Parry.",CHL,-64.2667,-62.3333,POINT (-62.333333 -64.266667),1726,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56c1,"Bradley, Monte","Bradley, Monte",105226,,Mountain,"Cartografiado por primera vez en 1945 por el FIDS, que le puso el nombre por el apellido de K.G. Bradley, en ese entonces Secretario Colonial en las islas Falkland. Es un monte de forma piramidal, de aproximadamente 840 metros de elevación, situado a 6,5 millas al WSW de la punta Pitt, en el lado SW de la península Luis Felipe.",CHL,-63.8833,-58.5833,POINT (-58.583333 -63.883333),1739,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56c2,"Bransfield, Estrecho","Bransfield, Estrecho",105227,,Strait,"La Expedición Británica cazadora de focas de 1822-1824, al mando del maestre James Weddell, RN, le puso el nombre, que apareció en las narraciones del viaje, incluyendo un mapa de las islas Shetland del Sur, que fueron publicadas en 1825. El nombre corresponde al apellido del maestre Edward Bransfield, RN, que dirigió la Expedición Británica cazadora de focas entre 1819-1820. Masa de agua de unas 240 millas de largo por 60 de ancho medio, en dirección general ENE-WSW, que separa a las islas Shetland del Sur de la costa occidental de la península Tierra de O'Higgins. Se abre por el oriente entre las islas Clarence y Joinville, por el occidente entre las islas Smith y Brabante.",CHL,-62.8333,-58.4167,POINT (-58.416667 -62.833333),1762,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56c3,"Bransfield, Isla","Bransfield, Isla",105228,,Island,"La Expedición Británica de 1839-1843, al mando del capitán de navío James Clark Ross, RN, en el año 1842 le dio el nombre punta Bransfield, el que corresponde al apellido del maestre Edward Bransfield, RN, al extremo W de lo que ahora son las islas Joinville. En 1947, el FIDS determinó que ese extremo W era una isla separada, a la cual se le dio el nombre isla Bransfield, dejando el nombre punta Bransfield para el extremo W de la isla D'Urville, a 9 millas al NNE. Isla casi circular, de 3,5 millas de diámetro, situada directamente al SW de la isla D'Urville, entre esta última y el extremo NE de la península Luis Felipe.",CHL,-63.2,-56.6833,POINT (-56.683333 -63.2),1760,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56c4,"Bransfield, Monte","Bransfield, Monte",105229,,Mountain,"Descubierto por la Expedición Francesa de 1837-1840, al mando de Jules Dumont D'Urville, quien le puso el nombre por el apellido del maestre Edward Bransfield, RN, el que circunnavegó y cartografió las islas Shetland del Sur en 1820. Monte prominente de cima cónica, completamente cubierto de nieve, de 756 metros de elevación, que se encuentra a 1,5 milla al WSW del cabo Dubouzet, en el extremo NE de la península Luis Felipe.",CHL,-63.2667,-57.1167,POINT (-57.116667 -63.266667),1763,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56c5,"Bransfield, Punta","Bransfield, Punta",105230,,Point,"La Expedición Británica de 1839-1843, al mando de James Clark Ross, en el año 1842 le dio este nombre, por el apellido del maestre Edward Bransfield, RN, al extremo W de lo que ahora conocemos como islas Joinville. Posteriormente, en 1947, se determinó que ese extremo W era una isla separada, a la cual se le dio el nombre isla Bransfield, adjudicando punta Bransfield a este extremo occidental de la isla D'Urville. Punta que constituye el extremo occidental de la isla D'Urville y que está situada a 17 millas al NE del cabo Dubouzet de la península Luis Felipe.",CHL,-63.0583,-56.6667,POINT (-56.666667 -63.058333),15070,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56c6,"Brategg, Banco","Brategg, Banco",105231,,Bank,"Fue cartografiado por la Expedición Noruega de 1947-1948, al mando de Nils Larsen, montada por la Norske Hvalfangstselskapers Forbund (Federación de Compañías Balleneras Noruegas). El ""Brategg"" fue el buque en que se llevó a cabo la expedición. Banco en el que se han sondado 99 metros, situado a unas 85 millas al NNW del extremo N de la isla Adelaida y a 71 millas al WSW de la isla Víctor Hugo, frente a la costa occidental de la península Tierra de O'Higgins.",CHL,-65.25,-68.5167,POINT (-68.516667 -65.25),1768,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56c7,"Bravo, Glaciar","Bravo, Glaciar",105232,,Glacier,"La Expedición Antártica Chilena de 1952-1953, efectuó en enero de 1953 un levantamiento de bahía Yankee y le puso el nombre a este accidente, probablemente por el apellido de un oficial del buque que ejecutó el levantamiento, el patrullero ""Lientur"" de la Armada de Chile. Acantilado de hielo, de 20 a 60 metros de elevación, que forma la costa N de la bahía Yankee, entre punta Triangle y punta Glaciar, costa S de la isla Greenwich, islas Shetland del Sur.",CHL,-62.5167,-59.7833,POINT (-59.783333 -62.516667),1790,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56c8,"Bravo, Rocas","Bravo, Rocas",105233,,Rock,"La Expedición Antártica Chilena de 1960- 1961, que efectuó sondajes en la zona comprendida entre el paso Francés y el estrecho Penola, le puso el nombre por el apellido del capitán de fragata Eugenio Bravo Crawley Boevey, oficial de operaciones de la Expedición. Rocas que emergen a 8,7 millas al W del centro de la isla Hovgaard, frente a la costa occidental de la península Tierra de O'Higgins.",CHL,-65.1333,-64.4333,POINT (-64.433333 -65.133333),13558,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56c9,"Breakwater, Islote","Breakwater, Islote",105234,,Island,"Descubierto en 1944 por la Operación Tabarín del FIDS de 1943-1945, al mando del capitán de corbeta J.W.S. Marr, RNVN, recibiendo este nombre descriptivo (rompeolas). Este islote, muy característico y que semeja un cubo de piedra de 33 metros de elevación, emerge a 5,3 millas al S del cabo Astrup y muy próximo a la costa oriental de la isla Wiencke, archipiélago de Palmer.",CHL,-64.8,-63.2333,POINT (-63.233333 -64.8),1800,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56ca,"Brialmont, Caleta","Brialmont, Caleta",105235,,Cove,"Fue cartografiada en 1898 por la Expedición Antártica Belga de 1897-1899, al mando de Adrien de Gerlache, en la nave ""Bélgica"", quien le puso el nombre por el apellido del teniente general Brialmont, miembro de la Comisión del ""Bélgica"". Caleta ubicada en la bahía Hughes, entre la punta Charles y la punta Spring, en la costa occidental de la península Tierra de O'Higgins.",CHL,-64.2667,-61,POINT (-61 -64.266667),1842,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56cb,"Briand, Bahía","Briand, Bahía",105236,,Fjord,"Fue explorada por la Expedición Antártica Belga de 1897-1899, al mando del teniente Adrien de Gerlache, aunque en esa ocasión no recibió nombre. Fue cartografiada por la Expedición Antártica Francesa de 1903-1905, al mando de Charcot, quien le puso el nombre por el apellido de A. Briand, en ese entonces ministro de Educación de Francia. Esta bahía de una milla de ancho por dos de saco, es la de más al N de las bahías que se abren sobre la costa oriental de la bahía Flandres, costa occidental de la península Tierra de O'Higgins.",CHL,-65.0333,-63.0333,POINT (-63.033333 -65.033333),1844,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56cc,"Brian, Isla","Brian, Isla",105237,,Island,"Fue cartografiada por la BGLE de 1934-1937, al mando de John Rymill, quien le dio el nombre por el de un hijo de Frank Debenham, miembro del Comité Consultor de la BGLE. Es la más occidental de las islas Debenham, en bahía Margarita, situada entre la isla Millerand y la costa occidental de la península Tierra de O'Higgins.",CHL,-68.1333,-67.1083,POINT (-67.108333 -68.133333),1843,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56cd,"Bridgeman, Isla","Bridgeman, Isla",105238,,Island,"Bridgeman es un antiguo nombre, que se remonta a aproximadamente 1820. En una carta chilena de 1953, figuró como isla Bridgerman. Pequeña isla de forma circular de origen volcánico, con lados acantilados, que tiene 5 cables de extensión y alcanza una altura de 233 metros.",CHL,-62.0333,-56.45,POINT (-56.45 -62.033333),1849,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56ce,"Briggs, Punta","Briggs, Punta",105239,,Peninsula,"Fue cartografiada en 1927 por personal de la Investigación Discovery, quienes le pusieron el nombre por el apellido de uno de los miembros de la partida de terreno que efectuó el levantamiento. Punta que forma el lado W de la entrada a bahía Inverleith, en la costa oriental de la isla Anvers, archipiélago de Palmer.",CHL,-64.5167,-63,POINT (-63 -64.516667),1859,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56cf,"Brimstone, Pico","Brimstone, Pico",105240,,Peak,"Este accidente recibe este nombre descriptivo debido al color amarillento que presenta, similar al azufre (Brimstone). Pico acantilado de 474 metros de elevación, situado a 7,8 millas al WSW del promontorio Norte de la isla Rey Jorge, islas Shetland del Sur.",CHL,-61.9333,-57.85,POINT (-57.85 -61.933333),1860,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56d0,"Broken, Isla","Broken, Isla",105241,,Island,"Descubierta por la BGLE de 1934-1937, en el ""Penola"", al mando de John Rymill, quien le dio este nombre. Isla de 2,6 millas de largo por 1,4 milla de ancho, situada al N de la isla Centro, en la parte N de la bahía Cuadrada, en la bahía Margarita, frente a la costa occidental de la península Tierra de O'Higgins.",CHL,-67.8167,-66.9667,POINT (-66.966667 -67.816667),1890,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56d1,"Broms, Cabo","Broms, Cabo",105242,,Cape,"Descubierto por la Expedición Antártica Sueca de 1901-1903, al mando de Nordenskjöld, quien le puso el nombre por el apellido de G.E. Broms, un patrocinador de la expedición. Cabo que marca el lado S de la entrada a la bahía Röhss, en la costa SW de la isla Ross, frente a la costa occidental de la península Tierra de O'Higgins.",CHL,-64.3333,-58.3,POINT (-58.3 -64.333333),1892,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56d2,"Brooklyn, Isla","Brooklyn, Isla",105243,,Island,"Descubierta por la Expedición Antártica Belga de 1897-1899, al mando del teniente De Gerlache y así llamada por el nombre del barrio de residencia del Doctor Frederick A. Cook, miembro estadounidense de la Expedición Antártica Belga que prestó servicios como cirujano, antropologista y fotógrafo. Isla de 2,5 millas de largo por 1,5 milla de ancho, situada al SE de la isla Nansen, frente a la bahía Wilhelmina de la costa occidental de la península Tierra de O'Higgins.",CHL,-64.6333,-62.05,POINT (-62.05 -64.633333),1895,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56d3,"Brooks, Cabo","Brooks, Cabo",105244,,Cape,"Fue descubierto y aerofotografiado en diciembre de 1940 por miembros del USAS. Durante 1947, el cabo fue aerofotografiado por miembros del RARE, quienes, en conjunto con el FIDS, lo cartografiaron desde tierra. El nombre se lo puso el FIDS y corresponde al apellido de Charles E.P. Brooks, meteorólogo inglés de la plana mayor de la Oficina Meteorológica, 1907-1949. Cabo que forma el lado S de la entrada a la ensenada New Bedford, costa occidental de la península Tierra de O'Higgins.",CHL,-73.6,-60.7667,POINT (-60.766667 -73.6),1900,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56d4,"Brown, Cabo","Brown, Cabo",105245,,Cape,"Avistado por primera vez en 1909, a la distancia, por la Expedición Antártica Francesa de 1908-1910, al mando del Dr. Jean B. Charcot, aunque fue cartografiado como parte de una pequeña isla. Fue aerofotografiado en 1937 por la BGLE, al mando de John Rymill, y más tarde cartografiado en forma aproximada desde los mismos fotogramas. Levantado en terreno en 1948 por Colin C. Brown, hidrógrafo del FIDS en la isla Stonigtong, 1948-1949, por cuyo apellido recibió su nombre este cabo. En cartas chilenas de 1947 figuró como punta 8 de Octubre, nombre colocado por la Expedición Antártica Chilena de 1947 y que corresponde a la fecha del Combate de Angamos en el año 1879. Cabo ubicado a 35 millas al SSE del cabo Arauco, sobre la costa oriental de la isla Alejandro I, y que marca el extremo W de la entrada al canal Jorge VI.",CHL,-69.2667,-69.75,POINT (-69.75 -69.266667),1931,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56d5,"Brown, Isla","Brown, Isla",105246,,Island,"La BGLE de 1934-1937, al mando de John Rymill, la cartografió y le dio este nombre descriptivo, por su color (pardo). En algunas cartas chilenas de 1947 figuró como arrecife Brown. Isla ubicada a 3,5 millas al N del cabo Renard, de la costa occidental de la península Tierra de O'Higgins, y a 5,3 millas al SW del cabo Errera de la isla Wiencke. Es de pequeñas dimensiones, en parte libre de hielos en verano y se distingue por su color pardo de las islas vecinas, las que están cubiertas de nieve.",CHL,-64.9667,-63.7667,POINT (-63.766667 -64.966667),1911,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56d6,"Bruce, Nunatak","Bruce, Nunatak",105247,,Nunatak,"Fue cartografiado por primera vez en 1902 por la Expedición Antártica Sueca de 1901-1903, al mando de Nordenskjöld, quien le dio el nombre por el apellido del Dr. William S. Bruce, jefe de la Expedición Antártica Nacional Escocesa de 1902-1904, en la nave ""Scotia"". Nunatak ubicado a 10 millas al WNW del extremo NW de la isla Robertson, formando parte de los nunataks Seal, frente a la costa oriental de la península Tierra de O'Higgins.",CHL,-65.0833,-60.2333,POINT (-60.233333 -65.083333),1935,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56d7,"Brugmann, Montes","Brugmann, Montes",105248,,Mountain,"Fueron descubiertos por la Expedición Antártica Belga de 1897-1899, al mando del teniente Adrien de Gerlache, quien le dio el nombre por el apellido de Georges Brugmann, un patrocinador de la expedición. Cordón de montes que alcanza una elevación de 852 metros y que corre a lo largo del eje central de la isla Lieja, archipiélago de Palmer.",CHL,-64.05,-61.9667,POINT (-61.966667 -64.05),1945,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56d8,"Bruyne, Monte","Bruyne, Monte",105249,,Mountain,"Fue descubierto por la Expedición Antártica Francesa de 1908-1910, al mando del Dr. Jean B. Charcot, quien lo levantó en forma aproximada. Posteriormente, recibió su nombre por el apellido de Pedro A. de Bruyne, quien junto a Adolfo Andresen, formaron en 1905 una sociedad encomandita que es el primer antecedente de la Sociedad Ballenera de Magallanes, cuyos estatutos fueron aprobados por el Presidente de la República de Chile en 1906, figurando De Bruyne como director gerente de su primer directorio. Como tal, solicitó en 1906 al gobernador de Magallanes, capitán de navío Froilán González, Armada de Chile, autorización para instalarse y servirse de las islas Shetland del Sur, la que le fue concedida por decreto 1314 del 1º de diciembre de 1906. En cartas chilenas de 1947 se aplicó a este accidente el nombre del monte Bouvier, que se encuentra a 5 millas al SW. Monte de 1.920 metros de elevación, ubicado a 5 millas al NE del monte Bouvier y a 33 millas al SSW del cabo Mascart, sobre la costa oriental de la isla Adelaida.",CHL,-67.1667,-67.9667,POINT (-67.966667 -67.166667),11985,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56d9,"Bryant, Cabo","Bryant, Cabo",105250,,Cape,"Fue descubierto por miembros de la Base East del USAS en 1940. El nombre se lo dio el USAS por el apellido de Herwil M. Bryant, biólogo del Instituto Smithsonian en la Base East. Cabo alto de cima redondeada y completamente cubierta de nieve, que se destaca a 22 millas al SSE del cabo Sharbonneau y que constituye el límite N de la ensenada Palmer, en la costa oriental de la península Tierra de O'Higgins.",CHL,-71.2,-60.9167,POINT (-60.916667 -71.2),1970,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56da,"Bryde, Isla","Bryde, Isla",105251,,Island,"Fue descubierta por la Expedición Antártica Belga de 1897-1899, al mando del teniente Adrien de Gerlache. El nombre se le dio por el apellido del representante de la Expedición Antártica Belga en Noruega. Isla de aproximadamente 5,3 millas de largo por unas 3 millas de ancho, situada al S de la isla Lemaire y centrada a 7 millas al SW del cabo Lacaze Duthiers, frente a la costa occidental de la península Tierra de O'Higgins.",CHL,-64.8667,-63.0167,POINT (-63.016667 -64.866667),1971,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56db,"Buen Tiempo, Ensenada","Buen Tiempo, Ensenada",105252,,Watercourse,"Fue denominado por la Expedición Antártica Chilena de 1947, durante la cual las naves de la expedición, la PF. ""Covadonga"" y el transporte ""Angamos"" de la Armada de Chile, reconocieron esta costa. Ensenada abierta de fondo moderado, donde los buques pueden encontrar fondeadero, ubicada al S de la caleta Péndulo, en puerto Foster, isla Decepción, islas Shetland del Sur.",CHL,-62.95,-60.6,POINT (-60.6 -62.95),2003,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56dc,"Buff, Islote","Buff, Islote",105253,,Island,"Este islote aparece cartografiado, al parecer por primera vez, en una carta de 1936 de la BGLE de 1934-1937, al mando de John Rymill, en el ""Penola"". Se supone que el nombre fue aplicado por Rymill. En cartas chilenas de 1947 apareció con el nombre islote Edmundo, figurando con el nombre islotes Buff el conjunto formado por este islote, el islote Edgardo, el islote Jorge y las rocas vecinas al islote Edgardo, que ahora se conocen como rocas Walsham. Islote de roca, escarpado, de 24 metros de elevación, que está situado a 10,5 millas al SW del cabo Alberto de Mónaco de la isla Anvers, en el extremo SW del archipiélago de Palmer.",CHL,-64.8333,-64.5667,POINT (-64.566667 -64.833333),2008,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56dd,"Bugge, Islas","Bugge, Islas",105254,,Island,"Avistadas por primera vez desde el aire y fotografiadas en 1936 por la BGLE de 1934-1937, al mando de John Rymill, y luego cartografiadas desde los mismos fotogramas. Las islas fueron observadas en 1947 desde la nave ""Port of Beaumont"", Texas por el RARE, al mando de Ronne, quien le dio el nombre por el apellido de su sobrina Ruth Bugge, quien abasteció de ropa de lana desde Noruega a la expedición. La Expedición Antártica Chilena de ese mismo año, bautizó individualmente a las dos islas de más al N con los nombres de Aldea y Eleuterio Ramírez, figurando con esos nombres en cartas de 1947. Grupo de tres islas que se desprenden de la punta coronada por el monte Guernsey, en la costa S de la bahía Margarita, costa occidental de la península Tierra de O'Higgins.",CHL,-69.2,-68.4667,POINT (-68.466667 -69.2),2015,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56de,"Bulcke, Monte","Bulcke, Monte",105255,,Mountain,"Fue descubierto por la Expedición Antártica Belga de 1897-1899, al mando del teniente Adrien de Gerlache, quien le dio el nombre por el apellido de un auspiciador de la expedición. Monte macizo y escarpado, de aproximadamente 1.030 metros de elevación, que se ubica a 3 millas al NNW del cabo Lagrange, extremo S de la isla Brabante, archipiélago de Palmer.",CHL,-64.4833,-62.65,POINT (-62.65 -64.483333),2025,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_56df,"Bull, Nunatak","Bull, Nunatak",105256,,Nunatak,"Cartografiado por primera vez en 1902 por la Expedición Antártica Sueca de 1903-1905, al mando de Nordenskjöld, quien le dio el nombre por el apellido de H.J. Bull, jefe, con el capitán Leonard Kristensen, de la Expedición Noruega de 1894-1895, en la nave ""Antarctic"". En algunas cartas chilenas de 1947, figuró como roca Bull. Nunatak situado a 9,7 millas al WNW del extremo NW de la isla Robertson y a unas 4,5 millas al W del nunatak Bruce, en los nunataks Seal, frente a la costa oriental de la península Tierra de O'Higgins.",CHL,-65.0833,-60.4333,POINT (-60.433333 -65.083333),2031,Chile,152
